timestamp,floor,unit,water_usage,num_residents,unit_size
2024-09-25 10:00:00,2,4,24.25,4,57
2024-09-25 11:00:00,2,4,35.35,4,57
2024-09-25 12:00:00,2,4,22.88,4,57
2024-09-25 13:00:00,2,4,17.53,4,57
2024-09-25 14:00:00,2,4,16.27,4,57
2024-09-25 15:00:00,2,4,19.2,4,57
2024-09-25 16:00:00,2,4,12.44,4,57
2024-09-25 17:00:00,2,4,9.53,4,57
2024-09-25 18:00:00,2,4,9.42,4,57
2024-09-25 19:00:00,2,4,16.11,4,57
2024-09-25 20:00:00,2,4,17.85,4,57
2024-09-25 21:00:00,2,4,16.68,4,57
2024-09-25 22:00:00,2,4,19.19,4,57
2024-09-25 23:00:00,2,4,22.96,4,57
2024-09-26 00:00:00,2,4,24.22,4,57
2024-09-26 01:00:00,2,4,30.51,4,57
2024-09-26 02:00:00,2,4,30.13,4,57
2024-09-26 03:00:00,2,4,39.68,4,57
2024-09-26 04:00:00,2,4,16.86,4,57
2024-09-26 05:00:00,2,4,30.74,4,57
2024-09-26 06:00:00,2,4,42.17,4,57
2024-09-26 07:00:00,2,4,33.79,4,57
2024-09-26 08:00:00,2,4,26.43,4,57
2024-09-26 09:00:00,2,4,26.96,4,57
2024-09-26 10:00:00,2,4,22.69,4,57
2024-09-26 11:00:00,2,4,31.75,4,57
2024-09-26 12:00:00,2,4,24.04,4,57
2024-09-26 13:00:00,2,4,15.63,4,57
2024-09-26 14:00:00,2,4,16.0,4,57
2024-09-26 15:00:00,2,4,16.83,4,57
2024-09-26 16:00:00,2,4,17.33,4,57
2024-09-26 17:00:00,2,4,13.12,4,57
2024-09-26 18:00:00,2,4,9.13,4,57
2024-09-26 19:00:00,2,4,13.23,4,57
2024-09-26 20:00:00,2,4,18.13,4,57
2024-09-26 21:00:00,2,4,14.83,4,57
2024-09-26 22:00:00,2,4,17.79,4,57
2024-09-26 23:00:00,2,4,21.9,4,57
2024-09-27 00:00:00,2,4,24.69,4,57
2024-09-27 01:00:00,2,4,15.97,4,57
2024-09-27 02:00:00,2,4,33.99,4,57
2024-09-27 03:00:00,2,4,26.33,4,57
2024-09-27 04:00:00,2,4,43.45,4,57
2024-09-27 05:00:00,2,4,30.97,4,57
2024-09-27 06:00:00,2,4,48.32,4,57
2024-09-27 07:00:00,2,4,21.83,4,57
2024-09-27 08:00:00,2,4,14.76,4,57
2024-09-27 09:00:00,2,4,37.68,4,57
2024-09-27 10:00:00,2,4,32.47,4,57
2024-09-27 11:00:00,2,4,18.31,4,57
2024-09-27 12:00:00,2,4,17.3,4,57
2024-09-27 13:00:00,2,4,22.11,4,57
2024-09-27 14:00:00,2,4,15.27,4,57
2024-09-27 15:00:00,2,4,10.16,4,57
2024-09-27 16:00:00,2,4,12.67,4,57
2024-09-27 17:00:00,2,4,8.89,4,57
2024-09-27 18:00:00,2,4,11.73,4,57
2024-09-27 19:00:00,2,4,15.19,4,57
2024-09-27 20:00:00,2,4,11.53,4,57
2024-09-27 21:00:00,2,4,16.82,4,57
2024-09-27 22:00:00,2,4,20.17,4,57
2024-09-27 23:00:00,2,4,11.61,4,57
2024-09-28 00:00:00,2,4,24.17,4,57
2024-09-28 01:00:00,2,4,33.26,4,57
2024-09-28 02:00:00,2,4,20.85,4,57
2024-09-28 03:00:00,2,4,38.86,4,57
2024-09-28 04:00:00,2,4,33.12,4,57
2024-09-28 05:00:00,2,4,48.47,4,57
2024-09-28 06:00:00,2,4,31.82,4,57
2024-09-28 07:00:00,2,4,42.86,4,57
2024-09-28 08:00:00,2,4,34.76,4,57
2024-09-28 09:00:00,2,4,31.42,4,57
2024-09-28 10:00:00,2,4,23.76,4,57
2024-09-28 11:00:00,2,4,27.93,4,57
2024-09-28 12:00:00,2,4,19.96,4,57
2024-09-28 13:00:00,2,4,22.83,4,57
2024-09-28 14:00:00,2,4,18.24,4,57
2024-09-28 15:00:00,2,4,16.63,4,57
2024-09-28 16:00:00,2,4,15.34,4,57
2024-09-28 17:00:00,2,4,12.54,4,57
2024-09-28 18:00:00,2,4,14.34,4,57
2024-09-28 19:00:00,2,4,9.14,4,57
2024-09-28 20:00:00,2,4,15.34,4,57
2024-09-28 21:00:00,2,4,17.89,4,57
2024-09-28 22:00:00,2,4,26.36,4,57
2024-09-28 23:00:00,2,4,21.66,4,57
2024-09-29 00:00:00,2,4,21.48,4,57
2024-09-29 01:00:00,2,4,18.01,4,57
2024-09-29 02:00:00,2,4,16.38,4,57
2024-09-29 03:00:00,2,4,34.59,4,57
2024-09-29 04:00:00,2,4,33.17,4,57
2024-09-29 05:00:00,2,4,40.02,4,57
2024-09-29 06:00:00,2,4,32.85,4,57
2024-09-29 07:00:00,2,4,46.31,4,57
2024-09-29 08:00:00,2,4,40.3,4,57
2024-09-29 09:00:00,2,4,29.26,4,57
2024-09-29 10:00:00,2,4,23.87,4,57
2024-09-29 11:00:00,2,4,15.4,4,57
2024-09-29 12:00:00,2,4,15.87,4,57
2024-09-29 13:00:00,2,4,22.03,4,57
2024-09-29 14:00:00,2,4,16.39,4,57
2024-09-29 15:00:00,2,4,13.7,4,57
2024-09-29 16:00:00,2,4,12.43,4,57
2024-09-29 17:00:00,2,4,7.19,4,57
2024-09-29 18:00:00,2,4,14.0,4,57
2024-09-29 19:00:00,2,4,12.56,4,57
2024-09-29 20:00:00,2,4,10.5,4,57
2024-09-29 21:00:00,2,4,13.83,4,57
2024-09-29 22:00:00,2,4,17.53,4,57
2024-09-29 23:00:00,2,4,11.12,4,57
2024-09-30 00:00:00,2,4,19.61,4,57
2024-09-30 01:00:00,2,4,24.65,4,57
2024-09-30 02:00:00,2,4,31.93,4,57
2024-09-30 03:00:00,2,4,35.1,4,57
2024-09-30 04:00:00,2,4,27.69,4,57
2024-09-30 05:00:00,2,4,26.6,4,57
2024-09-30 06:00:00,2,4,34.37,4,57
2024-09-30 07:00:00,2,4,30.25,4,57
2024-09-30 08:00:00,2,4,37.18,4,57
2024-09-30 09:00:00,2,4,29.0,4,57
2024-09-30 10:00:00,2,4,22.01,4,57
2024-09-30 11:00:00,2,4,25.18,4,57
2024-09-30 12:00:00,2,4,22.72,4,57
2024-09-30 13:00:00,2,4,17.04,4,57
2024-09-30 14:00:00,2,4,19.39,4,57
2024-09-30 15:00:00,2,4,14.25,4,57
2024-09-30 16:00:00,2,4,14.83,4,57
2024-09-30 17:00:00,2,4,13.38,4,57
2024-09-30 18:00:00,2,4,8.18,4,57
2024-09-30 19:00:00,2,4,9.24,4,57
2024-09-30 20:00:00,2,4,9.26,4,57
2024-09-30 21:00:00,2,4,18.67,4,57
2024-09-30 22:00:00,2,4,17.94,4,57
2024-09-30 23:00:00,2,4,28.49,4,57
2024-10-01 00:00:00,2,4,17.21,4,57
2024-10-01 01:00:00,2,4,37.19,4,57
2024-10-01 02:00:00,2,4,23.12,4,57
2024-10-01 03:00:00,2,4,21.89,4,57
2024-10-01 04:00:00,2,4,41.24,4,57
2024-10-01 05:00:00,2,4,44.39,4,57
2024-10-01 06:00:00,2,4,40.67,4,57
2024-10-01 07:00:00,2,4,21.74,4,57
2024-10-01 08:00:00,2,4,43.77,4,57
2024-10-01 09:00:00,2,4,28.15,4,57
2024-10-01 10:00:00,2,4,30.08,4,57
2024-10-01 11:00:00,2,4,23.13,4,57
2024-10-01 12:00:00,2,4,19.99,4,57
2024-10-01 13:00:00,2,4,23.93,4,57
2024-10-01 14:00:00,2,4,17.23,4,57
2024-10-01 15:00:00,2,4,15.33,4,57
2024-10-01 16:00:00,2,4,10.03,4,57
2024-10-01 17:00:00,2,4,11.6,4,57
2024-10-01 18:00:00,2,4,9.6,4,57
2024-10-01 19:00:00,2,4,9.15,4,57
2024-10-01 20:00:00,2,4,7.6,4,57
2024-10-01 21:00:00,2,4,16.08,4,57
2024-10-01 22:00:00,2,4,18.64,4,57
2024-10-01 23:00:00,2,4,21.61,4,57
2024-10-02 00:00:00,2,4,14.42,4,57
2024-10-02 01:00:00,2,4,28.91,4,57
2024-10-02 02:00:00,2,4,33.74,4,57
2024-10-02 03:00:00,2,4,23.48,4,57
2024-10-02 04:00:00,2,4,48.9,4,57
2024-10-02 05:00:00,2,4,42.47,4,57
2024-10-02 06:00:00,2,4,35.79,4,57
2024-10-02 07:00:00,2,4,19.71,4,57
2024-10-02 08:00:00,2,4,29.2,4,57
2024-10-02 09:00:00,2,4,38.65,4,57
2024-10-02 10:00:00,2,4,29.93,4,57
2024-10-02 11:00:00,2,4,20.07,4,57
2024-10-02 12:00:00,2,4,37.3,4,57
2024-10-02 13:00:00,2,4,13.93,4,57
2024-10-02 14:00:00,2,4,19.26,4,57
2024-10-02 15:00:00,2,4,17.88,4,57
2024-10-02 16:00:00,2,4,13.64,4,57
2024-10-02 17:00:00,2,4,10.98,4,57
2024-10-02 18:00:00,2,4,11.48,4,57
2024-10-02 19:00:00,2,4,13.64,4,57
2024-10-02 20:00:00,2,4,12.85,4,57
2024-10-02 21:00:00,2,4,9.47,4,57
2024-10-02 22:00:00,2,4,21.22,4,57
2024-10-02 23:00:00,2,4,26.55,4,57
2024-10-03 00:00:00,2,4,24.09,4,57
2024-10-03 01:00:00,2,4,27.03,4,57
2024-10-03 02:00:00,2,4,31.52,4,57
2024-10-03 03:00:00,2,4,32.61,4,57
2024-10-03 04:00:00,2,4,38.65,4,57
2024-10-03 05:00:00,2,4,32.48,4,57
2024-10-03 06:00:00,2,4,30.37,4,57
2024-10-03 07:00:00,2,4,27.44,4,57
2024-10-03 08:00:00,2,4,35.28,4,57
2024-10-03 09:00:00,2,4,26.35,4,57
2024-10-03 10:00:00,2,4,20.01,4,57
2024-10-03 11:00:00,2,4,32.33,4,57
2024-10-03 12:00:00,2,4,27.07,4,57
2024-10-03 13:00:00,2,4,22.33,4,57
2024-10-03 14:00:00,2,4,19.62,4,57
2024-10-03 15:00:00,2,4,18.22,4,57
2024-10-03 16:00:00,2,4,12.44,4,57
2024-10-03 17:00:00,2,4,15.07,4,57
2024-10-03 18:00:00,2,4,7.89,4,57
2024-10-03 19:00:00,2,4,16.82,4,57
2024-10-03 20:00:00,2,4,12.05,4,57
2024-10-03 21:00:00,2,4,15.4,4,57
2024-10-03 22:00:00,2,4,9.8,4,57
2024-10-03 23:00:00,2,4,18.81,4,57
2024-10-04 00:00:00,2,4,22.59,4,57
2024-10-04 01:00:00,2,4,28.68,4,57
2024-10-04 02:00:00,2,4,22.04,4,57
2024-10-04 03:00:00,2,4,37.12,4,57
2024-10-04 04:00:00,2,4,30.83,4,57
2024-10-04 05:00:00,2,4,32.36,4,57
2024-10-04 06:00:00,2,4,19.85,4,57
2024-10-04 07:00:00,2,4,30.29,4,57
2024-10-04 08:00:00,2,4,36.39,4,57
2024-10-04 09:00:00,2,4,28.46,4,57
2024-10-04 10:00:00,2,4,24.63,4,57
2024-10-04 11:00:00,2,4,34.14,4,57
2024-10-04 12:00:00,2,4,36.84,4,57
2024-10-04 13:00:00,2,4,27.76,4,57
2024-10-04 14:00:00,2,4,20.99,4,57
2024-10-04 15:00:00,2,4,10.7,4,57
2024-10-04 16:00:00,2,4,9.3,4,57
2024-10-04 17:00:00,2,4,9.72,4,57
2024-10-04 18:00:00,2,4,13.28,4,57
2024-10-04 19:00:00,2,4,8.65,4,57
2024-10-04 20:00:00,2,4,15.66,4,57
2024-10-04 21:00:00,2,4,12.9,4,57
2024-10-04 22:00:00,2,4,15.34,4,57
2024-10-04 23:00:00,2,4,14.9,4,57
2024-10-05 00:00:00,2,4,26.12,4,57
2024-10-05 01:00:00,2,4,30.66,4,57
2024-10-05 02:00:00,2,4,18.32,4,57
2024-10-05 03:00:00,2,4,30.64,4,57
2024-10-05 04:00:00,2,4,29.41,4,57
2024-10-05 05:00:00,2,4,25.8,4,57
2024-10-05 06:00:00,2,4,30.56,4,57
2024-10-05 07:00:00,2,4,27.36,4,57
2024-10-05 08:00:00,2,4,47.9,4,57
2024-10-05 09:00:00,2,4,14.71,4,57
2024-10-05 10:00:00,2,4,25.56,4,57
2024-10-05 11:00:00,2,4,18.68,4,57
2024-10-05 12:00:00,2,4,22.31,4,57
2024-10-05 13:00:00,2,4,14.45,4,57
2024-10-05 14:00:00,2,4,14.66,4,57
2024-10-05 15:00:00,2,4,19.19,4,57
2024-10-05 16:00:00,2,4,7.59,4,57
2024-10-05 17:00:00,2,4,8.66,4,57
2024-10-05 18:00:00,2,4,13.32,4,57
2024-10-05 19:00:00,2,4,12.5,4,57
2024-10-05 20:00:00,2,4,16.5,4,57
2024-10-05 21:00:00,2,4,8.32,4,57
2024-10-05 22:00:00,2,4,13.44,4,57
2024-10-05 23:00:00,2,4,16.01,4,57
2024-10-06 00:00:00,2,4,18.18,4,57
2024-10-06 01:00:00,2,4,23.55,4,57
2024-10-06 02:00:00,2,4,31.17,4,57
2024-10-06 03:00:00,2,4,23.85,4,57
2024-10-06 04:00:00,2,4,28.76,4,57
2024-10-06 05:00:00,2,4,35.2,4,57
2024-10-06 06:00:00,2,4,25.41,4,57
2024-10-06 07:00:00,2,4,47.82,4,57
2024-10-06 08:00:00,2,4,34.39,4,57
2024-10-06 09:00:00,2,4,35.84,4,57
2024-10-06 10:00:00,2,4,26.94,4,57
2024-10-06 11:00:00,2,4,39.92,4,57
2024-10-06 12:00:00,2,4,33.74,4,57
2024-10-06 13:00:00,2,4,18.46,4,57
2024-10-06 14:00:00,2,4,13.63,4,57
2024-10-06 15:00:00,2,4,15.48,4,57
2024-10-06 16:00:00,2,4,7.95,4,57
2024-10-06 17:00:00,2,4,13.31,4,57
2024-10-06 18:00:00,2,4,16.86,4,57
2024-10-06 19:00:00,2,4,13.68,4,57
2024-10-06 20:00:00,2,4,17.53,4,57
2024-10-06 21:00:00,2,4,15.45,4,57
2024-10-06 22:00:00,2,4,19.55,4,57
2024-10-06 23:00:00,2,4,18.84,4,57
2024-10-07 00:00:00,2,4,13.71,4,57
2024-10-07 01:00:00,2,4,29.26,4,57
2024-10-07 02:00:00,2,4,36.96,4,57
2024-10-07 03:00:00,2,4,26.5,4,57
2024-10-07 04:00:00,2,4,23.85,4,57
2024-10-07 05:00:00,2,4,39.72,4,57
2024-10-07 06:00:00,2,4,40.78,4,57
2024-10-07 07:00:00,2,4,35.42,4,57
2024-10-07 08:00:00,2,4,37.55,4,57
2024-10-07 09:00:00,2,4,24.21,4,57
2024-10-07 10:00:00,2,4,15.32,4,57
2024-10-07 11:00:00,2,4,32.03,4,57
2024-10-07 12:00:00,2,4,22.46,4,57
2024-10-07 13:00:00,2,4,22.94,4,57
2024-10-07 14:00:00,2,4,15.07,4,57
2024-10-07 15:00:00,2,4,14.02,4,57
2024-10-07 16:00:00,2,4,14.95,4,57
2024-10-07 17:00:00,2,4,9.8,4,57
2024-10-07 18:00:00,2,4,15.16,4,57
2024-10-07 19:00:00,2,4,8.22,4,57
2024-10-07 20:00:00,2,4,11.46,4,57
2024-10-07 21:00:00,2,4,25.24,4,57
2024-10-07 22:00:00,2,4,20.53,4,57
2024-10-07 23:00:00,2,4,10.99,4,57
2024-10-08 00:00:00,2,4,15.34,4,57
2024-10-08 01:00:00,2,4,20.08,4,57
2024-10-08 02:00:00,2,4,27.17,4,57
2024-10-08 03:00:00,2,4,28.26,4,57
2024-10-08 04:00:00,2,4,32.71,4,57
2024-10-08 05:00:00,2,4,23.58,4,57
2024-10-08 06:00:00,2,4,41.91,4,57
2024-10-08 07:00:00,2,4,54.73,4,57
2024-10-08 08:00:00,2,4,42.95,4,57
2024-10-08 09:00:00,2,4,25.61,4,57
2024-10-08 10:00:00,2,4,25.01,4,57
2024-10-08 11:00:00,2,4,35.04,4,57
2024-10-08 12:00:00,2,4,27.6,4,57
2024-10-08 13:00:00,2,4,27.31,4,57
2024-10-08 14:00:00,2,4,18.34,4,57
2024-10-08 15:00:00,2,4,19.7,4,57
2024-10-08 16:00:00,2,4,12.27,4,57
2024-10-08 17:00:00,2,4,12.07,4,57
2024-10-08 18:00:00,2,4,9.28,4,57
2024-10-08 19:00:00,2,4,9.78,4,57
2024-10-08 20:00:00,2,4,19.48,4,57
2024-10-08 21:00:00,2,4,15.57,4,57
2024-10-08 22:00:00,2,4,25.56,4,57
2024-10-08 23:00:00,2,4,14.48,4,57
2024-10-09 00:00:00,2,4,17.33,4,57
2024-10-09 01:00:00,2,4,23.22,4,57
2024-10-09 02:00:00,2,4,33.85,4,57
2024-10-09 03:00:00,2,4,35.74,4,57
2024-10-09 04:00:00,2,4,20.38,4,57
2024-10-09 05:00:00,2,4,20.99,4,57
2024-10-09 06:00:00,2,4,33.43,4,57
2024-10-09 07:00:00,2,4,29.3,4,57
2024-10-09 08:00:00,2,4,22.55,4,57
2024-10-09 09:00:00,2,4,25.39,4,57
2024-10-09 10:00:00,2,4,28.25,4,57
2024-10-09 11:00:00,2,4,24.25,4,57
2024-10-09 12:00:00,2,4,22.57,4,57
2024-10-09 13:00:00,2,4,27.96,4,57
2024-10-09 14:00:00,2,4,16.85,4,57
2024-10-09 15:00:00,2,4,13.14,4,57
2024-10-09 16:00:00,2,4,10.28,4,57
2024-10-09 17:00:00,2,4,13.3,4,57
2024-10-09 18:00:00,2,4,11.85,4,57
2024-10-09 19:00:00,2,4,3.93,4,57
2024-10-09 20:00:00,2,4,13.24,4,57
2024-10-09 21:00:00,2,4,15.15,4,57
2024-10-09 22:00:00,2,4,22.71,4,57
2024-10-09 23:00:00,2,4,18.46,4,57
2024-10-10 00:00:00,2,4,12.54,4,57
2024-10-10 01:00:00,2,4,24.15,4,57
2024-10-10 02:00:00,2,4,28.95,4,57
2024-10-10 03:00:00,2,4,28.2,4,57
2024-10-10 04:00:00,2,4,27.86,4,57
2024-10-10 05:00:00,2,4,41.29,4,57
2024-10-10 06:00:00,2,4,25.33,4,57
2024-10-10 07:00:00,2,4,56.98,4,57
2024-10-10 08:00:00,2,4,21.8,4,57
2024-10-10 09:00:00,2,4,39.48,4,57
2024-10-10 10:00:00,2,4,29.21,4,57
2024-10-10 11:00:00,2,4,34.23,4,57
2024-10-10 12:00:00,2,4,25.43,4,57
2024-10-10 13:00:00,2,4,15.13,4,57
2024-10-10 14:00:00,2,4,19.24,4,57
2024-10-10 15:00:00,2,4,4.95,4,57
2024-10-10 16:00:00,2,4,15.23,4,57
2024-10-10 17:00:00,2,4,12.13,4,57
2024-10-10 18:00:00,2,4,9.02,4,57
2024-10-10 19:00:00,2,4,16.32,4,57
2024-10-10 20:00:00,2,4,15.76,4,57
2024-10-10 21:00:00,2,4,10.44,4,57
2024-10-10 22:00:00,2,4,22.85,4,57
2024-10-10 23:00:00,2,4,11.7,4,57
2024-10-11 00:00:00,2,4,19.3,4,57
2024-10-11 01:00:00,2,4,26.06,4,57
2024-10-11 02:00:00,2,4,30.13,4,57
2024-10-11 03:00:00,2,4,38.09,4,57
2024-10-11 04:00:00,2,4,26.13,4,57
2024-10-11 05:00:00,2,4,43.1,4,57
2024-10-11 06:00:00,2,4,37.05,4,57
2024-10-11 07:00:00,2,4,29.66,4,57
2024-10-11 08:00:00,2,4,29.28,4,57
2024-10-11 09:00:00,2,4,40.28,4,57
2024-10-11 10:00:00,2,4,21.91,4,57
2024-10-11 11:00:00,2,4,26.2,4,57
2024-10-11 12:00:00,2,4,18.72,4,57
2024-10-11 13:00:00,2,4,10.84,4,57
2024-10-11 14:00:00,2,4,24.24,4,57
2024-10-11 15:00:00,2,4,14.6,4,57
2024-10-11 16:00:00,2,4,17.79,4,57
2024-10-11 17:00:00,2,4,14.78,4,57
2024-10-11 18:00:00,2,4,12.51,4,57
2024-10-11 19:00:00,2,4,16.84,4,57
2024-10-11 20:00:00,2,4,9.32,4,57
2024-10-11 21:00:00,2,4,21.41,4,57
2024-10-11 22:00:00,2,4,16.88,4,57
2024-10-11 23:00:00,2,4,17.86,4,57
2024-10-12 00:00:00,2,4,16.24,4,57
2024-10-12 01:00:00,2,4,28.67,4,57
2024-10-12 02:00:00,2,4,17.52,4,57
2024-10-12 03:00:00,2,4,23.32,4,57
2024-10-12 04:00:00,2,4,27.01,4,57
2024-10-12 05:00:00,2,4,49.83,4,57
2024-10-12 06:00:00,2,4,30.68,4,57
2024-10-12 07:00:00,2,4,38.04,4,57
2024-10-12 08:00:00,2,4,50.99,4,57
2024-10-12 09:00:00,2,4,17.34,4,57
2024-10-12 10:00:00,2,4,31.19,4,57
2024-10-12 11:00:00,2,4,28.92,4,57
2024-10-12 12:00:00,2,4,20.21,4,57
2024-10-12 13:00:00,2,4,17.3,4,57
2024-10-12 14:00:00,2,4,19.24,4,57
2024-10-12 15:00:00,2,4,11.81,4,57
2024-10-12 16:00:00,2,4,16.39,4,57
2024-10-12 17:00:00,2,4,12.77,4,57
2024-10-12 18:00:00,2,4,13.69,4,57
2024-10-12 19:00:00,2,4,17.81,4,57
2024-10-12 20:00:00,2,4,19.17,4,57
2024-10-12 21:00:00,2,4,12.66,4,57
2024-10-12 22:00:00,2,4,15.54,4,57
2024-10-12 23:00:00,2,4,21.88,4,57
2024-10-13 00:00:00,2,4,23.13,4,57
2024-10-13 01:00:00,2,4,17.84,4,57
2024-10-13 02:00:00,2,4,28.77,4,57
2024-10-13 03:00:00,2,4,24.93,4,57
2024-10-13 04:00:00,2,4,32.84,4,57
2024-10-13 05:00:00,2,4,27.07,4,57
2024-10-13 06:00:00,2,4,33.46,4,57
2024-10-13 07:00:00,2,4,46.76,4,57
2024-10-13 08:00:00,2,4,45.02,4,57
2024-10-13 09:00:00,2,4,34.31,4,57
2024-10-13 10:00:00,2,4,40.71,4,57
2024-10-13 11:00:00,2,4,26.43,4,57
2024-10-13 12:00:00,2,4,16.45,4,57
2024-10-13 13:00:00,2,4,21.49,4,57
2024-10-13 14:00:00,2,4,14.65,4,57
2024-10-13 15:00:00,2,4,16.57,4,57
2024-10-13 16:00:00,2,4,12.08,4,57
2024-10-13 17:00:00,2,4,13.12,4,57
2024-10-13 18:00:00,2,4,8.51,4,57
2024-10-13 19:00:00,2,4,8.51,4,57
2024-10-13 20:00:00,2,4,16.53,4,57
2024-10-13 21:00:00,2,4,12.15,4,57
2024-10-13 22:00:00,2,4,13.11,4,57
2024-10-13 23:00:00,2,4,21.88,4,57
2024-10-14 00:00:00,2,4,23.61,4,57
2024-10-14 01:00:00,2,4,21.86,4,57
2024-10-14 02:00:00,2,4,31.11,4,57
2024-10-14 03:00:00,2,4,39.07,4,57
2024-10-14 04:00:00,2,4,36.82,4,57
2024-10-14 05:00:00,2,4,40.95,4,57
2024-10-14 06:00:00,2,4,28.75,4,57
2024-10-14 07:00:00,2,4,40.03,4,57
2024-10-14 08:00:00,2,4,35.84,4,57
2024-10-14 09:00:00,2,4,32.51,4,57
2024-10-14 10:00:00,2,4,44.65,4,57
2024-10-14 11:00:00,2,4,35.43,4,57
2024-10-14 12:00:00,2,4,14.41,4,57
2024-10-14 13:00:00,2,4,14.04,4,57
2024-10-14 14:00:00,2,4,16.51,4,57
2024-10-14 15:00:00,2,4,19.06,4,57
2024-10-14 16:00:00,2,4,15.97,4,57
2024-10-14 17:00:00,2,4,8.64,4,57
2024-10-14 18:00:00,2,4,11.13,4,57
2024-10-14 19:00:00,2,4,11.55,4,57
2024-10-14 20:00:00,2,4,12.68,4,57
2024-10-14 21:00:00,2,4,9.34,4,57
2024-10-14 22:00:00,2,4,14.59,4,57
2024-10-14 23:00:00,2,4,24.7,4,57
2024-10-15 00:00:00,2,4,21.96,4,57
2024-10-15 01:00:00,2,4,28.7,4,57
2024-10-15 02:00:00,2,4,19.01,4,57
2024-10-15 03:00:00,2,4,32.2,4,57
2024-10-15 04:00:00,2,4,25.23,4,57
2024-10-15 05:00:00,2,4,26.67,4,57
2024-10-15 06:00:00,2,4,42.09,4,57
2024-10-15 07:00:00,2,4,40.21,4,57
2024-10-15 08:00:00,2,4,23.18,4,57
2024-10-15 09:00:00,2,4,26.35,4,57
2024-10-15 10:00:00,2,4,39.37,4,57
2024-10-15 11:00:00,2,4,25.31,4,57
2024-10-15 12:00:00,2,4,33.85,4,57
2024-10-15 13:00:00,2,4,18.45,4,57
2024-10-15 14:00:00,2,4,22.22,4,57
2024-10-15 15:00:00,2,4,20.78,4,57
2024-10-15 16:00:00,2,4,14.46,4,57
2024-10-15 17:00:00,2,4,13.41,4,57
2024-10-15 18:00:00,2,4,13.85,4,57
2024-10-15 19:00:00,2,4,11.39,4,57
2024-10-15 20:00:00,2,4,11.74,4,57
2024-10-15 21:00:00,2,4,18.39,4,57
2024-10-15 22:00:00,2,4,18.97,4,57
2024-10-15 23:00:00,2,4,9.54,4,57
2024-09-16 00:00:00,2,5,17.19,2,111
2024-09-16 01:00:00,2,5,28.05,2,111
2024-09-16 02:00:00,2,5,30.88,2,111
2024-09-16 03:00:00,2,5,33.51,2,111
2024-09-16 04:00:00,2,5,47.06,2,111
2024-09-16 05:00:00,2,5,33.66,2,111
2024-09-16 06:00:00,2,5,31.93,2,111
2024-09-16 07:00:00,2,5,39.72,2,111
2024-09-16 08:00:00,2,5,37.83,2,111
2024-09-16 09:00:00,2,5,28.04,2,111
2024-09-16 10:00:00,2,5,38.71,2,111
2024-09-16 11:00:00,2,5,29.76,2,111
2024-09-16 12:00:00,2,5,18.87,2,111
2024-09-16 13:00:00,2,5,22.29,2,111
2024-09-16 14:00:00,2,5,12.92,2,111
2024-09-16 15:00:00,2,5,11.02,2,111
2024-09-16 16:00:00,2,5,14.25,2,111
2024-09-16 17:00:00,2,5,13.52,2,111
2024-09-16 18:00:00,2,5,12.25,2,111
2024-09-16 19:00:00,2,5,15.74,2,111
2024-09-16 20:00:00,2,5,11.48,2,111
2024-09-16 21:00:00,2,5,17.0,2,111
2024-09-16 22:00:00,2,5,22.89,2,111
2024-09-16 23:00:00,2,5,15.05,2,111
2024-09-17 00:00:00,2,5,19.35,2,111
2024-09-17 01:00:00,2,5,21.02,2,111
2024-09-17 02:00:00,2,5,30.92,2,111
2024-09-17 03:00:00,2,5,34.52,2,111
2024-09-17 04:00:00,2,5,33.68,2,111
2024-09-17 05:00:00,2,5,43.17,2,111
2024-09-17 06:00:00,2,5,21.45,2,111
2024-09-17 07:00:00,2,5,33.71,2,111
2024-09-17 08:00:00,2,5,29.28,2,111
2024-09-17 09:00:00,2,5,35.81,2,111
2024-09-17 10:00:00,2,5,32.87,2,111
2024-09-17 11:00:00,2,5,35.0,2,111
2024-09-17 12:00:00,2,5,24.46,2,111
2024-09-17 13:00:00,2,5,15.07,2,111
2024-09-17 14:00:00,2,5,24.86,2,111
2024-09-17 15:00:00,2,5,10.9,2,111
2024-09-17 16:00:00,2,5,10.53,2,111
2024-09-17 17:00:00,2,5,9.41,2,111
2024-09-17 18:00:00,2,5,11.59,2,111
2024-09-17 19:00:00,2,5,9.33,2,111
2024-09-17 20:00:00,2,5,13.45,2,111
2024-09-17 21:00:00,2,5,9.26,2,111
2024-09-17 22:00:00,2,5,17.65,2,111
2024-09-17 23:00:00,2,5,18.68,2,111
2024-09-18 00:00:00,2,5,17.2,2,111
2024-09-18 01:00:00,2,5,26.88,2,111
2024-09-18 02:00:00,2,5,40.45,2,111
2024-09-18 03:00:00,2,5,20.85,2,111
2024-09-18 04:00:00,2,5,39.44,2,111
2024-09-18 05:00:00,2,5,40.0,2,111
2024-09-18 06:00:00,2,5,40.16,2,111
2024-09-18 07:00:00,2,5,27.9,2,111
2024-09-18 08:00:00,2,5,38.0,2,111
2024-09-18 09:00:00,2,5,19.43,2,111
2024-09-18 10:00:00,2,5,19.14,2,111
2024-09-18 11:00:00,2,5,22.82,2,111
2024-09-18 12:00:00,2,5,23.41,2,111
2024-09-18 13:00:00,2,5,24.72,2,111
2024-09-18 14:00:00,2,5,22.11,2,111
2024-09-18 15:00:00,2,5,13.06,2,111
